t: 0 Total mass: 0 
t: 0.0989949 Total mass: -1.49388e-78 
t: 0.19799 Total mass: -5.31216e-68 
t: 0.296985 Total mass: -4.71413e-62 
t: 0.39598 Total mass: -4.1984e-58 
t: 0.494975 Total mass: 2.88625e-55 
t: 0.59397 Total mass: 6.96016e-52 
t: 0.692965 Total mass: 2.16617e-49 
t: 0.79196 Total mass: 2.52701e-47 
t: 0.890955 Total mass: 1.47058e-45 
t: 0.989949 Total mass: 4.9602e-44 
t: 1.08894 Total mass: 1.05805e-42 
t: 1.18794 Total mass: 1.48527e-41 
t: 1.28693 Total mass: 1.32947e-40 
t: 1.38593 Total mass: 5.36225e-40 
t: 1.48492 Total mass: -4.58989e-39 
t: 1.58392 Total mass: -1.14438e-37 
t: 1.68291 Total mass: -1.32101e-36 
t: 1.78191 Total mass: -1.11649e-35 
t: 1.8809 Total mass: -7.69043e-35 
t: 1.9799 Total mass: -4.52114e-34 
t: 2.07889 Total mass: -2.3207e-33 
t: 2.17789 Total mass: -1.04703e-32 
t: 2.27688 Total mass: -4.15021e-32 
t: 2.37588 Total mass: -5.10837e-32 
t: 2.47487 Total mass: 1.26791e-31 
t: 2.57387 Total mass: -1.73729e-31 
t: 2.67286 Total mass: -1.8908e-30 
t: 2.77186 Total mass: -7.4989e-30 
t: 2.87085 Total mass: -1.87872e-29 
t: 2.96985 Total mass: -8.84259e-30 
t: 3.06884 Total mass: 4.13502e-28 
t: 3.16784 Total mass: 2.20274e-27 
t: 3.26683 Total mass: 5.59019e-27 
t: 3.36583 Total mass: 9.53428e-27 
t: 3.46482 Total mass: 2.71709e-26 
t: 3.56382 Total mass: 1.36869e-25 
t: 3.66281 Total mass: 3.93132e-25 
t: 3.76181 Total mass: 5.75679e-25 
t: 3.8608 Total mass: 8.45697e-25 
t: 3.9598 Total mass: 2.38604e-24 
t: 4.05879 Total mass: 4.98918e-25 
t: 4.15779 Total mass: -1.18018e-23 
t: 4.25678 Total mass: -4.67454e-23 
t: 4.35578 Total mass: -1.58693e-22 
t: 4.45477 Total mass: -4.37273e-22 
t: 4.55377 Total mass: -1.08758e-21 
t: 4.65276 Total mass: -2.26888e-21 
t: 4.75176 Total mass: -3.87325e-21 
t: 4.85075 Total mass: -7.57329e-21 
t: 4.94975 Total mass: -1.1643e-20 
t: 5.04874 Total mass: -1.40878e-20 
t: 5.14774 Total mass: -9.20908e-21 
t: 5.24673 Total mass: 1.50274e-20 
t: 5.34573 Total mass: 4.23897e-20 
t: 5.44472 Total mass: 1.43645e-19 
t: 5.54372 Total mass: 2.54275e-19 
t: 5.64271 Total mass: 5.78001e-19 
t: 5.74171 Total mass: 9.81286e-19 
t: 5.8407 Total mass: 1.38281e-18 
t: 5.9397 Total mass: 2.02569e-18 
t: 6.03869 Total mass: 2.44432e-18 
t: 6.13769 Total mass: 3.44498e-18 
t: 6.23668 Total mass: 4.1257e-18 
t: 6.33568 Total mass: 4.74531e-18 
t: 6.43467 Total mass: 5.1848e-18 
t: 6.53367 Total mass: 5.69133e-18 
t: 6.63266 Total mass: 5.24778e-18 
t: 6.73166 Total mass: 5.56864e-18 
t: 6.83065 Total mass: 5.06496e-18 
t: 6.92965 Total mass: 5.74367e-18 
t: 7.02864 Total mass: 6.85304e-18 
t: 7.12764 Total mass: 7.07723e-18 
t: 7.22663 Total mass: 8.69416e-18 
t: 7.32563 Total mass: 8.78809e-18 
t: 7.42462 Total mass: 8.04392e-18 
t: 7.52362 Total mass: 7.70439e-18 
t: 7.62261 Total mass: 7.10168e-18 
t: 7.72161 Total mass: 7.5512e-18 
t: 7.8206 Total mass: 7.22069e-18 
t: 7.9196 Total mass: 7.04648e-18 
t: 8.01859 Total mass: 4.15989e-18 
t: 8.11759 Total mass: 5.84359e-18 
t: 8.21658 Total mass: 2.67637e-18 
t: 8.31558 Total mass: -2.46165e-19 
t: 8.41457 Total mass: 1.53045e-18 
t: 8.51357 Total mass: 4.39336e-18 
t: 8.61256 Total mass: 6.28517e-18 
t: 8.71156 Total mass: 3.13919e-18 
t: 8.81055 Total mass: 1.39634e-17 
t: 8.90955 Total mass: 1.69712e-17 
t: 9.00854 Total mass: 1.63212e-17 
t: 9.10754 Total mass: 2.05872e-17 
t: 9.20653 Total mass: 2.23057e-17 
t: 9.30553 Total mass: 2.22505e-17 
t: 9.40452 Total mass: 2.33254e-17 
t: 9.50352 Total mass: 1.22235e-17 
t: 9.60251 Total mass: -1.72495e-18 
t: 9.70151 Total mass: -1.6619e-17 
t: 9.8005 Total mass: -6.27681e-17 
t: 9.89949 Total mass: -8.66602e-17 
t: 9.99849 Total mass: -1.27876e-16 
t: 10.0975 Total mass: -1.73701e-16 
t: 10.1965 Total mass: -2.38157e-16 
t: 10.2955 Total mass: -2.83969e-16 
t: 10.3945 Total mass: -3.13183e-16 
t: 10.4935 Total mass: -3.74638e-16 
t: 10.5925 Total mass: -3.94675e-16 
t: 10.6915 Total mass: -4.05947e-16 
t: 10.7904 Total mass: -4.15867e-16 
t: 10.8894 Total mass: -4.71067e-16 
t: 10.9884 Total mass: -4.81023e-16 
t: 11.0874 Total mass: -5.66856e-16 
t: 11.1864 Total mass: -5.95758e-16 
t: 11.2854 Total mass: -7.05446e-16 
t: 11.3844 Total mass: -3.94544e-16 
t: 11.4834 Total mass: 5.82133e-16 
t: 11.5824 Total mass: 2.52646e-15 
t: 11.6814 Total mass: 5.8194e-15 
t: 11.7804 Total mass: 9.11093e-15 
t: 11.8794 Total mass: 1.23982e-14 
t: 11.9784 Total mass: 1.81437e-14 
t: 12.0774 Total mass: 2.38869e-14 
t: 12.1764 Total mass: 3.65519e-14 
t: 12.2754 Total mass: 6.35795e-14 
t: 12.3744 Total mass: 6.71366e-14 
t: 12.4734 Total mass: 6.74493e-14 
t: 12.5724 Total mass: 1.34458e-14 
t: 12.6714 Total mass: -4.05116e-14 
t: 12.7703 Total mass: -1.49312e-13 
t: 12.8693 Total mass: -2.82515e-13 
t: 12.9683 Total mass: -4.52198e-13 
t: 13.0673 Total mass: -6.56277e-13 
t: 13.1663 Total mass: -8.80438e-13 
t: 13.2653 Total mass: -1.29558e-12 
t: 13.3643 Total mass: -1.71266e-12 
t: 13.4633 Total mass: -1.84114e-12 
t: 13.5623 Total mass: -1.72702e-12 
t: 13.6613 Total mass: -1.50772e-12 
t: 13.7603 Total mass: 7.5537e-14 
t: 13.8593 Total mass: 2.29097e-12 
t: 13.9583 Total mass: 4.96553e-12 
t: 14.0573 Total mass: 5.92552e-12 
t: 14.1563 Total mass: 1.31054e-11 
t: 14.2553 Total mass: 1.12575e-11 
t: 14.3543 Total mass: 1.09001e-11 
t: 14.4533 Total mass: 1.07524e-11 
t: 14.5523 Total mass: 1.59024e-11 
t: 14.6513 Total mass: 1.63939e-11 
t: 14.7502 Total mass: 1.69038e-11 
t: 14.8492 Total mass: 1.71947e-11 
t: 14.9482 Total mass: 1.96864e-11 
t: 15.0472 Total mass: 2.00267e-11 
t: 15.1462 Total mass: 1.9559e-11 
t: 15.2452 Total mass: 1.87202e-11 
t: 15.3442 Total mass: 2.06961e-11 
t: 15.4432 Total mass: 2.13849e-11 
t: 15.5422 Total mass: 2.1294e-11 
t: 15.6412 Total mass: 2.06327e-11 
t: 15.7402 Total mass: 2.0162e-11 
t: 15.8392 Total mass: 2.069e-11 
t: 15.9382 Total mass: 1.83802e-11 
t: 16.0372 Total mass: 1.90998e-11 
t: 16.1362 Total mass: 1.99372e-11 
t: 16.2352 Total mass: 1.88307e-11 
t: 16.3342 Total mass: 1.99428e-11 
t: 16.4332 Total mass: 2.16071e-11 
t: 16.5322 Total mass: 2.30941e-11 
t: 16.6312 Total mass: 2.59428e-11 
t: 16.7301 Total mass: 2.9543e-11 
t: 16.8291 Total mass: 3.4866e-11 
t: 16.9281 Total mass: 3.6436e-11 
t: 17.0271 Total mass: 4.30488e-11 
t: 17.1261 Total mass: 4.29577e-11 
t: 17.2251 Total mass: 4.6283e-11 
t: 17.3241 Total mass: 5.03734e-11 
t: 17.4231 Total mass: 5.10338e-11 
t: 17.5221 Total mass: 5.0456e-11 
t: 17.6211 Total mass: 5.52436e-11 
t: 17.7201 Total mass: 5.70075e-11 
t: 17.8191 Total mass: 5.46489e-11 
t: 17.9181 Total mass: 5.6964e-11 
t: 18.0171 Total mass: 5.04003e-11 
t: 18.1161 Total mass: 5.17597e-11 
t: 18.2151 Total mass: 5.35782e-11 
t: 18.3141 Total mass: 5.40697e-11 
t: 18.4131 Total mass: 5.25814e-11 
t: 18.5121 Total mass: 4.67225e-11 
t: 18.6111 Total mass: 5.44849e-11 
t: 18.71 Total mass: 5.41146e-11 
t: 18.809 Total mass: 4.19528e-11 
t: 18.908 Total mass: 4.97004e-11 
t: 19.007 Total mass: 5.81299e-11 
t: 19.106 Total mass: 5.23043e-11 
t: 19.205 Total mass: 5.72655e-11 
t: 19.304 Total mass: 5.11483e-11 
t: 19.403 Total mass: 5.5617e-11 
t: 19.502 Total mass: 5.5716e-11 
t: 19.601 Total mass: 5.71819e-11 
t: 19.7 Total mass: 5.1108e-11 
t: 19.799 Total mass: 4.42392e-11 
t: 19.898 Total mass: 4.70043e-11 
t: 19.997 Total mass: 5.41215e-11 
t: 20.096 Total mass: 4.77551e-11 
t: 20.195 Total mass: 4.17213e-11 
t: 20.294 Total mass: 3.70876e-11 
t: 20.393 Total mass: 2.3216e-11 
t: 20.492 Total mass: 3.57235e-11 
t: 20.5909 Total mass: 3.43137e-11 
t: 20.6899 Total mass: 3.95925e-11 
t: 20.7889 Total mass: 3.29213e-11 
t: 20.8879 Total mass: 2.30292e-11 
t: 20.9869 Total mass: 3.08347e-11 
t: 21.0859 Total mass: 2.6277e-11 
t: 21.1849 Total mass: 2.59255e-11 
t: 21.2839 Total mass: 1.98288e-11 
t: 21.3829 Total mass: 2.96803e-11 
t: 21.4819 Total mass: 1.80947e-11 
t: 21.5809 Total mass: 2.00791e-11 
t: 21.6799 Total mass: 2.32879e-11 
t: 21.7789 Total mass: 2.29653e-11 
t: 21.8779 Total mass: 2.28745e-11 
t: 21.9769 Total mass: 2.29372e-11 
t: 22.0759 Total mass: 2.34687e-11 
t: 22.1749 Total mass: 2.52824e-11 
t: 22.2739 Total mass: 2.16878e-11 
t: 22.3729 Total mass: 2.07476e-11 
t: 22.4719 Total mass: 3.15189e-11 
t: 22.5708 Total mass: 1.21009e-11 
t: 22.6698 Total mass: -9.69713e-14 
