0 0 12.0000 -3.7500 3.7500 0.0000 0.0000
325 0.31305 12.0000 -3.7500 3.7500 -0.0002 0.0000
639 0.626099 12.0000 -3.7500 3.7500 -0.0010 0.0005
953 0.939149 12.0000 -3.7500 3.7500 -0.0027 0.0018
1267 1.2522 12.0000 -3.7500 3.7500 -0.0056 0.0041
1581 1.56525 12.0000 -3.7500 3.7500 -0.0098 0.0078
1895 1.8783 12.0000 -3.7500 3.7500 -0.0153 0.0129
2209 2.19135 12.0000 -3.7500 3.7500 -0.0224 0.0196
2523 2.5044 12.0000 -3.7500 3.7500 -0.0309 0.0279
2837 2.81745 12.0000 -3.7500 3.7500 -0.0408 0.0381
3151 3.1305 12.0000 -3.7500 3.7500 -0.0522 0.0500
3465 3.44354 12.0000 -3.7500 3.7500 -0.0648 0.0636
3779 3.75659 12.0000 -3.7500 3.7500 -0.0787 0.0790
4093 4.06964 12.0000 -3.7500 3.7500 -0.0936 0.0965
4407 4.38269 12.0000 -3.7500 3.7500 -0.1098 0.1159
4721 4.69574 12.0000 -3.7500 3.7500 -0.1270 0.1366
5035 5.00879 12.0000 -3.7500 3.7500 -0.1448 0.1585
5349 5.32184 12.0000 -3.7500 3.7500 -0.1632 0.1817
5663 5.63489 12.0000 -3.7500 3.7500 -0.1816 0.2059
5977 5.94794 12.0000 -3.7500 3.7500 -0.2006 0.2305
6291 6.26099 12.0000 -3.7500 3.7500 -0.2198 0.2556
6605 6.57404 12.0000 -3.7500 3.7500 -0.2390 0.2802
6919 6.88709 12.0000 -3.7500 3.7500 -0.2578 0.3014
7233 7.20014 12.0000 -3.7500 3.7500 -0.2766 0.3284
7547 7.51319 12.0000 -3.7500 3.7500 -0.2952 0.3489
7861 7.82624 12.0000 -3.7500 3.7500 -0.3126 0.3659
8175 8.13929 12.0000 -3.7500 3.7500 -0.3265 0.3789
8489 8.45234 12.0000 -3.7500 3.7500 -0.3463 0.3888
8803 8.76539 12.0000 -3.7500 3.7500 -0.3642 0.3931
9117 9.07844 12.0000 -3.7500 3.7500 -0.3791 0.3955
9431 9.39149 12.0000 -3.7500 3.7500 -0.3940 0.3944
9745 9.70454 12.0000 -3.7500 3.7500 -0.4054 0.3899
10059 10.0176 12.0000 -3.7500 3.7500 -0.4162 0.3826
10373 10.3306 12.0000 -3.7500 3.7500 -0.4254 0.3731
10687 10.6437 12.0000 -3.7500 3.7500 -0.4305 0.3615
11001 10.9567 12.0000 -3.7500 3.7500 -0.4363 0.3485
11315 11.2698 12.0000 -3.7500 3.7500 -0.4354 0.3337
11629 11.5828 12.0000 -3.7500 3.7500 -0.4301 0.3207
