t: 0 Total mass: 0 
t: 0.0989949 Total mass: -1.83034e-79 
t: 0.19799 Total mass: 1.10129e-68 
t: 0.296985 Total mass: 3.95847e-62 
t: 0.39598 Total mass: 1.21576e-57 
t: 0.494975 Total mass: 3.12499e-54 
t: 0.59397 Total mass: 1.68448e-51 
t: 0.692965 Total mass: 3.03666e-49 
t: 0.79196 Total mass: 2.37309e-47 
t: 0.890955 Total mass: 9.17753e-46 
t: 0.989949 Total mass: 1.72272e-44 
t: 1.08894 Total mass: 4.73649e-44 
t: 1.18794 Total mass: -5.56509e-42 
t: 1.28693 Total mass: -1.58403e-40 
t: 1.38593 Total mass: -2.54478e-39 
t: 1.48492 Total mass: -2.92448e-38 
t: 1.58392 Total mass: -2.61364e-37 
t: 1.68291 Total mass: -1.89653e-36 
t: 1.78191 Total mass: -1.14385e-35 
t: 1.8809 Total mass: -5.77225e-35 
t: 1.9799 Total mass: -2.38844e-34 
t: 2.07889 Total mass: -7.3529e-34 
t: 2.17789 Total mass: -8.5448e-34 
t: 2.27688 Total mass: 1.1263e-32 
t: 2.37588 Total mass: 1.33422e-31 
t: 2.47487 Total mass: 4.06385e-31 
t: 2.57387 Total mass: 3.71022e-31 
t: 2.67286 Total mass: 3.53887e-31 
t: 2.77186 Total mass: 2.68419e-30 
t: 2.87085 Total mass: 2.35236e-29 
t: 2.96985 Total mass: 1.48131e-28 
t: 3.06884 Total mass: 7.73245e-28 
t: 3.16784 Total mass: 2.02705e-27 
t: 3.26683 Total mass: 2.93905e-27 
t: 3.36583 Total mass: 5.78862e-27 
t: 3.46482 Total mass: 2.2632e-26 
t: 3.56382 Total mass: 8.69378e-26 
t: 3.66281 Total mass: 8.92821e-26 
t: 3.76181 Total mass: -2.09638e-25 
t: 3.8608 Total mass: -7.48642e-25 
t: 3.9598 Total mass: -2.42968e-24 
t: 4.05879 Total mass: -1.0724e-23 
t: 4.15779 Total mass: -3.04569e-23 
t: 4.25678 Total mass: -7.56673e-23 
t: 4.35578 Total mass: -1.8363e-22 
t: 4.45477 Total mass: -4.01414e-22 
t: 4.55377 Total mass: -7.6295e-22 
t: 4.65276 Total mass: -1.19895e-21 
t: 4.75176 Total mass: -1.43544e-21 
t: 4.85075 Total mass: -8.39459e-22 
t: 4.94975 Total mass: 1.19459e-21 
t: 5.04874 Total mass: 8.51077e-21 
t: 5.14774 Total mass: 2.82749e-20 
t: 5.24673 Total mass: 7.28753e-20 
t: 5.34573 Total mass: 1.2903e-19 
t: 5.44472 Total mass: 2.36363e-19 
t: 5.54372 Total mass: 3.53194e-19 
t: 5.64271 Total mass: 6.18329e-19 
t: 5.74171 Total mass: 8.49121e-19 
t: 5.8407 Total mass: 1.14823e-18 
t: 5.9397 Total mass: 1.45232e-18 
t: 6.03869 Total mass: 1.70753e-18 
t: 6.13769 Total mass: 1.94267e-18 
t: 6.23668 Total mass: 2.17729e-18 
t: 6.33568 Total mass: 2.15318e-18 
t: 6.43467 Total mass: 2.26653e-18 
t: 6.53367 Total mass: 1.90553e-18 
t: 6.63266 Total mass: 5.06836e-19 
t: 6.73166 Total mass: -1.51053e-19 
t: 6.83065 Total mass: -2.16311e-18 
t: 6.92965 Total mass: -2.01287e-18 
t: 7.02864 Total mass: -1.79323e-18 
t: 7.12764 Total mass: -1.87221e-18 
t: 7.22663 Total mass: -1.34153e-18 
t: 7.32563 Total mass: -1.62739e-18 
t: 7.42462 Total mass: -2.52155e-18 
t: 7.52362 Total mass: -2.78184e-18 
t: 7.62261 Total mass: -3.59502e-18 
t: 7.72161 Total mass: -3.0324e-18 
t: 7.8206 Total mass: -5.49168e-18 
t: 7.9196 Total mass: -6.25066e-18 
t: 8.01859 Total mass: -9.1264e-18 
t: 8.11759 Total mass: -8.04749e-18 
t: 8.21658 Total mass: -9.74826e-18 
t: 8.31558 Total mass: -1.03483e-17 
t: 8.41457 Total mass: -1.15606e-17 
t: 8.51357 Total mass: -8.91716e-18 
t: 8.61256 Total mass: -8.60446e-18 
t: 8.71156 Total mass: -1.38698e-17 
t: 8.81055 Total mass: -6.97988e-18 
t: 8.90955 Total mass: -7.37458e-18 
t: 9.00854 Total mass: -1.43074e-17 
t: 9.10754 Total mass: -1.92458e-17 
t: 9.20653 Total mass: -2.43002e-17 
t: 9.30553 Total mass: -3.35189e-17 
t: 9.40452 Total mass: -4.36145e-17 
