t: 0 Water mass: 4.64551 
t: 0.0989949 Water mass: 4.64551 
t: 0.19799 Water mass: 4.64551 
t: 0.296985 Water mass: 4.64551 
t: 0.39598 Water mass: 4.64551 
t: 0.494975 Water mass: 4.64551 
t: 0.59397 Water mass: 4.64551 
t: 0.692965 Water mass: 4.64551 
t: 0.79196 Water mass: 4.64551 
t: 0.890955 Water mass: 4.64551 
t: 0.989949 Water mass: 4.64551 
t: 1.08894 Water mass: 4.64551 
t: 1.18794 Water mass: 4.64551 
t: 1.28693 Water mass: 4.64551 
t: 1.38593 Water mass: 4.646 
t: 1.48492 Water mass: 4.64795 
t: 1.58392 Water mass: 4.65015 
t: 1.68291 Water mass: 4.6543 
t: 1.78191 Water mass: 4.66235 
t: 1.8809 Water mass: 4.67017 
t: 1.9799 Water mass: 4.67993 
t: 2.07889 Water mass: 4.68823 
t: 2.17789 Water mass: 4.69775 
t: 2.27688 Water mass: 4.70752 
t: 2.37588 Water mass: 4.71875 
t: 2.47487 Water mass: 4.73047 
t: 2.57387 Water mass: 4.74194 
t: 2.67286 Water mass: 4.75488 
t: 2.77186 Water mass: 4.76831 
t: 2.87085 Water mass: 4.78223 
t: 2.96985 Water mass: 4.79712 
t: 3.06884 Water mass: 4.81177 
t: 3.16784 Water mass: 4.82715 
t: 3.26683 Water mass: 4.84326 
t: 3.36583 Water mass: 4.8606 
t: 3.46482 Water mass: 4.87646 
t: 3.56382 Water mass: 4.8938 
t: 3.66281 Water mass: 4.91138 
t: 3.76181 Water mass: 4.92847 
t: 3.8608 Water mass: 4.94653 
t: 3.9598 Water mass: 4.9646 
t: 4.05879 Water mass: 4.98267 
t: 4.15779 Water mass: 5.00073 
t: 4.25678 Water mass: 5.01807 
t: 4.35578 Water mass: 5.0354 
t: 4.45477 Water mass: 5.05298 
t: 4.55377 Water mass: 5.06958 
t: 4.65276 Water mass: 5.08569 
t: 4.75176 Water mass: 5.10254 
t: 4.85075 Water mass: 5.11768 
t: 4.94975 Water mass: 5.13159 
t: 5.04874 Water mass: 5.14746 
t: 5.14774 Water mass: 5.16162 
t: 5.24673 Water mass: 5.1731 
t: 5.34573 Water mass: 5.18555 
t: 5.44472 Water mass: 5.19727 
t: 5.54372 Water mass: 5.2085 
t: 5.64271 Water mass: 5.21948 
t: 5.74171 Water mass: 5.22925 
t: 5.8407 Water mass: 5.23926 
t: 5.9397 Water mass: 5.24854 
t: 6.03869 Water mass: 5.25732 
t: 6.13769 Water mass: 5.26636 
t: 6.23668 Water mass: 5.27515 
t: 6.33568 Water mass: 5.28345 
t: 6.43467 Water mass: 5.29224 
t: 6.53367 Water mass: 5.30029 
t: 6.63266 Water mass: 5.30762 
t: 6.73166 Water mass: 5.31519 
t: 6.83065 Water mass: 5.323 
t: 6.92965 Water mass: 5.32983 
t: 7.02864 Water mass: 5.3374 
t: 7.12764 Water mass: 5.34424 
t: 7.22663 Water mass: 5.35083 
t: 7.32563 Water mass: 5.35791 
t: 7.42462 Water mass: 5.36401 
t: 7.52362 Water mass: 5.37085 
t: 7.62261 Water mass: 5.37817 
t: 7.72161 Water mass: 5.38452 
t: 7.8206 Water mass: 5.39087 
t: 7.9196 Water mass: 5.39722 
t: 8.01859 Water mass: 5.40332 
t: 8.11759 Water mass: 5.40942 
t: 8.21658 Water mass: 5.41553 
t: 8.31558 Water mass: 5.42188 
t: 8.41457 Water mass: 5.42798 
t: 8.51357 Water mass: 5.43457 
t: 8.61256 Water mass: 5.44141 
t: 8.71156 Water mass: 5.45093 
t: 8.81055 Water mass: 5.46484 
t: 8.90955 Water mass: 5.4856 
t: 9.00854 Water mass: 5.51294 
t: 9.10754 Water mass: 5.55713 
t: 9.20653 Water mass: 5.60278 
t: 9.30553 Water mass: 5.64624 
t: 9.40452 Water mass: 5.69995 
t: 9.50352 Water mass: 5.74512 
t: 9.60251 Water mass: 5.78735 
t: 9.70151 Water mass: 5.83057 
t: 9.8005 Water mass: 5.87402 
t: 9.89949 Water mass: 5.91504 
t: 9.99849 Water mass: 5.95361 
t: 10.0975 Water mass: 5.99194 
t: 10.1965 Water mass: 6.0293 
t: 10.2955 Water mass: 6.0647 
t: 10.3945 Water mass: 6.09863 
t: 10.4935 Water mass: 6.13037 
t: 10.5925 Water mass: 6.16138 
t: 10.6915 Water mass: 6.19092 
t: 10.7904 Water mass: 6.21973 
t: 10.8894 Water mass: 6.24463 
t: 10.9884 Water mass: 6.27197 
t: 11.0874 Water mass: 6.2915 
t: 11.1864 Water mass: 6.31421 
t: 11.2854 Water mass: 6.33301 
t: 11.3844 Water mass: 6.35132 
t: 11.4834 Water mass: 6.36646 
t: 11.5824 Water mass: 6.38159 
t: 11.6814 Water mass: 6.39575 
t: 11.7804 Water mass: 6.40942 
t: 11.8794 Water mass: 6.42407 
t: 11.9784 Water mass: 6.4375 
t: 12.0774 Water mass: 6.44482 
t: 12.1764 Water mass: 6.448 
t: 12.2754 Water mass: 6.45068 
t: 12.3744 Water mass: 6.45459 
t: 12.4734 Water mass: 6.45947 
t: 12.5724 Water mass: 6.46509 
t: 12.6714 Water mass: 6.47241 
t: 12.7703 Water mass: 6.48071 
t: 12.8693 Water mass: 6.48877 
t: 12.9683 Water mass: 6.49756 
t: 13.0673 Water mass: 6.5061 
t: 13.1663 Water mass: 6.51416 
t: 13.2653 Water mass: 6.52197 
t: 13.3643 Water mass: 6.53027 
t: 13.4633 Water mass: 6.53613 
t: 13.5623 Water mass: 6.54199 
t: 13.6613 Water mass: 6.54688 
t: 13.7603 Water mass: 6.55005 
t: 13.8593 Water mass: 6.55347 
t: 13.9583 Water mass: 6.55591 
t: 14.0573 Water mass: 6.55786 
t: 14.1563 Water mass: 6.56079 
t: 14.2553 Water mass: 6.56226 
t: 14.3543 Water mass: 6.5647 
t: 14.4533 Water mass: 6.5647 
t: 14.5523 Water mass: 6.56494 
t: 14.6513 Water mass: 6.56494 
t: 14.7502 Water mass: 6.56543 
t: 14.8492 Water mass: 6.56543 
t: 14.9482 Water mass: 6.56738 
t: 15.0472 Water mass: 6.56885 
t: 15.1462 Water mass: 6.56982 
t: 15.2452 Water mass: 6.57056 
t: 15.3442 Water mass: 6.57056 
